,Product Name,Product Price,Description,Reviews
564,"realme C33 (Sandy Gold, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
565,"realme C33 (Night Sea, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
566,"realme C33 (Aqua Blue, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
567,Nokia 110 4G,"₹2,899",128 MB RAM | 48 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera1020 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including battery,3.9
568,I Kall K100,₹719,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display1000 mAh Battery12 Months,3.3
569,"REDMI 9 Activ (Carbon Black, 128 GB)","₹9,499",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio G35 Processor1 Year Warranty on Mobile Device and 6 months on Accessories,4.2
570,"SAMSUNG Galaxy A23 5G (Light Blue, 128 GB)","₹21,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 695 (SM6375) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4
571,"vivo Y16 (Steller Black, 64 GB)","₹10,999",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,4.3
572,"APPLE iPhone 11 (White, 128 GB)","₹44,999",128 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,4.6
573,"SAMSUNG Galaxy S20 FE 5G (Cloud Mint, 128 GB)","₹28,945",8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display12MP Rear Camera4500 mAh Battery1 Year Warranty,4.2
574,Cellecor X50+,"₹1,439",32 MB RAM | 32 MB ROM7.11 cm (2.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,3.6
575,Kechaoda K28,"₹1,275",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty,4.1
576,PHILIPS E125,"₹1,377",32 MB RAM | 24 MB ROM | Expandable Upto 16 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera2000 mAh Li-ion BatterySC6531E Processor1 Year Warranty on Mobile and 6 Months on Battery,3.6
577,"Infinix Note 12 (Force Black, 128 GB)","₹12,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50MP + 2MP Depth + AI Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G88 Processor1 Year on Handset and 6 Months on Accessories,4.2
578,Nokia 110 4G,"₹2,899",128 MB RAM | 48 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera1020 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including battery,3.9
579,"REDMI 9 Activ (Carbon Black, 128 GB)","₹9,499",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio G35 Processor1 Year Warranty on Mobile Device and 6 months on Accessories,4.2
580,"Tecno Camon 19 Pro (Mondrian, 128 GB)","₹15,999",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.27 cm (6.8 inch) Full HD+ Display64MP + 50MP + 2MP | 32MP Front Camera5000 mAh BatteryMediatek MT6781 Helio G96 ProcessorDomestic Warranty of 12 Months on Phone & 6 Months on Accessories,3.8
581,"itel A60 (DawnBlue, 32 GB)","₹5,999",2 GB RAM | 32 GB ROM16.76 cm (6.6 inch) HD Display8MP Rear Camera5000 mAh BatteryUnisoc Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including,4.2
582,KARBONN K9 Punch,"₹1,410",52 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) FWVGA Display0MP | 0.3MP Front Camera2500 mAh BatteryNA Processor1 year manufacturer defect,4
583,Jmax J32,₹699,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display2MP Rear Camera1050 mAh Battery1 Year Domestic Warranty,3.7
584,"vivo Y16 (Steller Black, 64 GB)","₹10,999",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,4.3
585,"APPLE iPhone 11 (White, 128 GB)","₹44,999",128 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,4.6
586,"POCO F5 5G (Snowstorm White, 256 GB)","₹32,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 7+ Gen 2 (4nm) Processor2 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
587,"IQOO Z6 Lite 5G (Without Charger) (Mystic Night, 64 GB)","₹14,295",4 GB RAM | 64 GB ROM16.97 cm (6.68 inch) Display50MP Rear Camera5000 mAh Battery1 Year,4.2
588,Cellecor X50+,"₹1,439",32 MB RAM | 32 MB ROM7.11 cm (2.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,3.6
589,"SAMSUNG Galaxy A14 5G (Dark Red, 64 GB)","₹16,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.1
590,"SAMSUNG Galaxy A14 5G (Black, 128 GB)","₹18,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4
591,itel Ace2 Star,₹939,4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery12+1 Month Warranty* (Special Offer- T&C Apply),4.2
592,KARBONN K9,"₹1,375",6.1 cm (2.4 inch) QVGA Display1800 mAh 1800 mAh Battery Battery1 Year Manufacturer Warranty,4.1
593,"Google Pixel 7a (Snow, 128 GB)","₹43,999",8 GB RAM | 128 GB ROM15.49 cm (6.1 inch) Full HD+ Display64MP (OIS) + 13MP | 13MP Front Camera4300 mAh BatteryTensor G2 Processor1 Year Domestic Warranty,4
594,Cellecor E6+,"₹1,329",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.6
595,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)","₹15,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 750G Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.2
596,Kechaoda K28,"₹1,275",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty,4.1
597,KARBONN K9 Yuva,"₹1,284",64 MB RAM | 32 KB ROM4.57 cm (1.8 inch) QVGA Display2MP Rear Camera2502 mAh Battery1 Year Manufacturer Warranty,3.9
598,"APPLE iPhone 11 (Black, 128 GB)","₹44,999",128 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,4.6
599,"itel A60 (SapphireBlack, 32 GB)","₹5,990",2 GB RAM | 32 GB ROM16.76 cm (6.6 inch) HD Display8MP Rear Camera5000 mAh BatteryUnisoc Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In box Accessories Including,4.2
600,"Nothing Phone (1) (Black, 256 GB)","₹30,499","8 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 50MP | 16MP Front Camera4500 mAh Lithium-ion BatteryQualcomm Snapdragon 778G+ ProcessorMeet the Glyph Interface. A New Way to Communicate1 Billion Colours, True-to-Life Full HD Flexible OLED Display with HDR10+ for Richer Colour and Deeper Contrasts.1 Year Warranty",4.4
601,"Nothing Phone (1) (White, 256 GB)","₹30,999","8 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 50MP | 16MP Front Camera4500 mAh Lithium-ion BatteryQualcomm Snapdragon 778G+ ProcessorMeet the Glyph Interface. A New Way to Communicate1 Billion Colours, True-to-Life Full HD Flexible OLED Display with HDR10+ for Richer Colour and Deeper Contrasts.1 Year Warranty",4.4
602,KARBONN KX 29,"₹1,527",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera2700 mAh Battery1 Year Manufacturer Warranty on Handset & 6 Months Warranty on Box Accessories,3.9
603,KARBONN KX 29,"₹1,518",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera2700 mAh Battery1 Year Manufacturer Warranty on Handset & 6 Months Warranty on Box Accessories,3.9
604,"Tecno Spark Go 2023 (UYUNI BLUE, 32+3 GB)","₹6,779",3 GB RAM | 32+3 GB ROM16.66 cm (6.56 inch) Display13MP Rear Camera5000 mAh BatteryDomestic Warranty of 1 Year Available for Handset and 6 month for Accessories.,4.2
605,Nokia 105 PLUS,"₹1,549",4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera1000 mAh Lithium Ion BatteryMTK6261D Processor1 Year Manufacturer Warranty For Device And 6 Months Manufacturer Warranty For In-Box Accessories Including Battery From The Date Of Purchase,4.1
606,GFive A2,₹799,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty.,3.6
607,"Tecno Spark 9T (Turquoise Cyan, 64 GB)","₹9,290","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Handset, 6 Months for Accessories",4.3
608,KARBONN K9 Yuva,"₹1,399",64 MB RAM | 32 KB ROM4.57 cm (1.8 inch) QVGA Display2MP Rear Camera2502 mAh Battery1 Year Manufacturer Warranty,3.9
609,"REDMI 12C (?Lavender Purple, 128 GB)","₹11,940",6 GB RAM | 128 GB ROM17.04 cm (6.71 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty of 12 months on phone & 6 months on accessories,4.2
610,"SAMSUNG Galaxy M53 5G (Emerald Brown, 128 GB)","₹25,295",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display108MP Rear Camera5000 mAh Battery12 Months Warranty,4
611,Kechaoda K28,"₹1,259",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty,4.1
612,"SAMSUNG GALAXY M13 (Midnight Blue, 64 GB)","₹10,705",4 GB RAM | 64 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty,4.2
613,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)","₹15,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 750G Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.2
614,Good One 2192,"₹1,099",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display2MP Rear Camera2500 mAh Battery12 Months Warranty,3.8
615,"Nokia 105 DS (Blue, 4 MB)","₹1,599","4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Display800 mAh Battery1 Year On Handset, 6 Months On Accessories",4.2
616,Kechaoda K115,"₹1,150",32 MB RAM | 32 MB ROM3.66 cm (1.44 inch) QVGA Display0.3MP Rear Camera850 mAh Battery1 Year Company Warranty,4.1
617,"SAMSUNG Galaxy S21 FE 5G (Olive Green, 128 GB)","₹32,999",8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3
618,"OnePlus Nord 2T 5G (Gray Shadow, 128 GB)","₹27,610",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4500 mAh Battery12 Month,4.4
619,Nokia 110 TA-1302 DS,"₹1,869",4 MB RAM | 4 MB ROM | Expandable Upto 32 MB4.5 cm (1.77 inch) QVGA Display1MP Rear Camera800 mAh BatteryBrand Warranty of 1 Year Available for Mobile,4
620,"POCO M4 Pro 5G (Cool Blue, 128 GB)","₹15,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 810 ProcessorOne Year for Handset, 6 Months for Accessories",4.2
621,KARBONN K31 Star,"₹1,190",35 MB RAM | 32 MB ROM6.1 cm (2.4 inch) HVGA Display0.03MP Rear Camera1800 mAh Battery1 year handset and 6 Month Box Accessories,3.7
622,Eunity U1 312,₹638,16 MB RAM | 16 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery7 Day Replacement,3.2
623,"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)","₹18,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4
624,"OPPO A78 5G (Glowing Blue, 128 GB)","₹18,754",8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display13MP Rear Camera5000 mAh Battery12 Months,4.4
625,itel Power 440,"₹1,529",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera2500 mAh Battery1 year warranty for device and 6 months for accessories,4.3
626,itel Power 440,"₹1,529",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera2500 mAh Battery1 Year warranty for device and 6 months for accessories,4.3
627,GFive A2,₹799,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty.,3.6
628,Nokia 105 PLUS,"₹1,549",4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera1000 mAh Lithium Ion BatteryMTK6261D Processor1 Year Manufacturer Warranty For Device And 6 Months Manufacturer Warranty For In-Box Accessories Including Battery From The Date Of Purchase,4.1
629,"POCO M4 Pro 5G (Cool Blue, 128 GB)","₹15,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 810 ProcessorOne Year for Handset, 6 Months for Accessories",4.2
630,"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)","₹18,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4
631,"SAMSUNG GALAXY M13 (Stardust Brown, 128 GB)","₹12,929",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty,4.2
632,KARBONN KX 29,"₹1,519",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera3000 mAh Battery1 Year Manufacturer Warranty on Handset & 6 Months Warranty on Box Accessories,3.9
633,Jmax J32,₹699,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display2MP Rear Camera1050 mAh Battery1 Year Domestic Warranty,3.7
634,Nokia 105 PLUS,"₹1,549",4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera1000 mAh Lithium Ion BatteryMTK6261D Processor1 Year Manufacturer Warranty For Device And 6 Months Manufacturer Warranty For In-Box Accessories Including Battery From The Date Of Purchase,4.1
635,"Tecno Spark 9T (Atlantic Blue, 64 GB)","₹8,649","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Handset, 6 Months for Accessories",4.3
636,itel it5026,"₹1,305",4 MB RAM | 4 MB ROM6.1 cm (2.4 inch) Display2MP Rear Camera1200 mAh Battery1 Year Manufacturer Warranty on handset and six month of accessories,4
637,"MOTOROLA g13 (Matte Charcoal, 64 GB)","₹9,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year on Handset and 6 Months on Accessories,3.9
638,"SAMSUNG Galaxy M04 (Dark Blue, 128 GB)","₹9,243",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display13MP + 2MP5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,4.1
639,Salora Coral,₹999,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB6.1 cm (2.4 inch) VGA Display1.3MP Rear Camera1800 mAh BatterySpreadtrum Processor1 Year,3.8
640,"POCO F5 5G (Carbon Black, 256 GB)","₹32,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 7+ Gen 2 (4nm) Processor2 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
641,Cellecor E6+,"₹1,329",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.6
642,"POCO X4 Pro 5G (Laser Black, 128 GB)","₹19,499","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 695 5G ProcessorOne Year for Handset, 6 Months for Accessories",4.2
643,"Tecno Camon 19 Pro (Mondrian, 128 GB)","₹15,999",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.27 cm (6.8 inch) Full HD+ Display64MP + 50MP + 2MP | 32MP Front Camera5000 mAh BatteryMediatek MT6781 Helio G96 ProcessorDomestic Warranty of 12 Months on Phone & 6 Months on Accessories,3.8
644,"Infinix Zero 5G 2023 TURBO (Coral Orange, 256 GB)","₹17,999",8 GB RAM | 256 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 1080 Processor1 Year on Handset and 6 Months on Accessories,4
645,KARBONN K9 Yuva,"₹1,399",64 MB RAM | 32 KB ROM4.57 cm (1.8 inch) QVGA Display2MP Rear Camera2502 mAh Battery1 Year Manufacturer Warranty,3.9
646,"Infinix Zero 5G 2023 TURBO (Submariner Black, 256 GB)","₹17,999",8 GB RAM | 256 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 1080 Processor1 Year on Handset and 6 Months on Accessories,4
647,"realme Narzo N55 (Prime Black, 64 GB)","₹11,433",4 GB RAM | 64 GB ROM17.07 cm (6.72 inch) Display64MP Rear Camera5000 mAh Battery1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2
648,"IQOO Z6 Lite 5G (Without Charger) (Stellar Green, 128 GB)","₹15,346",6 GB RAM | 128 GB ROM16.97 cm (6.68 inch) Display50MP Rear Camera5000 mAh Battery1 Year,4.1
649,Kechaoda K90,"₹1,470",32 MB RAM | 32 MB ROM8.89 cm (3.5 inch) Display1.3MP Rear Camera5000 mAh Battery10 Days Warranty,3.6
650,"Infinix Zero 5G 2023 TURBO (Pearly White, 256 GB)","₹17,999",8 GB RAM | 256 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 1080 Processor1 Year on Handset and 6 Months on Accessories,4
651,"itel Vision3 (Multi Green, 32 GB)","₹5,995",2 GB RAM | 32 GB ROM16.76 cm (6.6 inch) Display8MP Rear Camera5000 mAh BatteryOne Time Screen Replacement within 100 days of purchase 1 Year warranty on mobile device &  6 months on accessories,4.3
652,"itel Vision3 (Jewel Blue, 32 GB)","₹5,995",2 GB RAM | 32 GB ROM16.76 cm (6.6 inch) Display8MP Rear Camera5000 mAh BatteryOne Time Screen Replacement within 100 days of purchase 1 Year warranty on mobile device &  6 months on accessories,4.3
653,"REDMI Note 11S (Space Black, 64 GB)","₹14,989",6 GB RAM | 64 GB ROM16.33 cm (6.43 inch) Display108MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.1
654,Kechaoda K28,"₹1,399",32 MB RAM | 64 MB ROM6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty,4.1
655,"realme Narzo 50i (Carbon Black, 64 GB)","₹9,349",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Display8MP Rear Camera | 5MP Front Camera5000 mAh BatterySC9863A Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.3
656,"SAMSUNG GALAXY M13 (Midnight Blue, 128 GB)","₹12,883",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty,4.2
657,KARBONN Y1,"₹1,090",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera800 mAh Battery1 Year Brand Warranty,3.9
658,"OPPO A17k (Gold, 64 GB)","₹9,499",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.66 cm (6.56 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio P35 Processor1 Year on Handset and 6 Months on Accessories,4.5
